S_ECH,pn,an,deb,peche,engin,maille,LAT_VOY,LONG_VOY,no_db,prof,catch,longt,poidt,SEXE,poidg,poids,matc,dev,choixc,agec,sagec,cohorte,Pecheur,Remarques,datetime_set,datetime_haul,soak_time
71751,182,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,367.2,328.6583147,F,21.71196789,306.9463468,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,183,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,364.14,352.1685727,M,31.92854389,320.2400288,30,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,184,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,384.54,357.7753598,F,15.10991059,342.6654492,83,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,185,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,357,335.2885456,M,35.55373768,299.7348079,30,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,186,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,357,343.7256269,F,18.979124,324.7465029,32,A,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,187,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,344.76,288.4744106,M,21.79040075,266.6840098,30,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,188,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,341.7,305.4332107,M,45.03060304,260.4026076,40,A,P,7,,2015,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,189,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,368.22,353.7624079,F,22.58352173,331.1788862,32,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,190,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,345.78,318.6050459,F,20.15448309,298.4505628,32,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,191,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,368.22,333.3009067,M,20.07189012,313.2290166,30,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,192,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,367.2,310.4153192,M,13.15926465,297.2560546,NA,,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,193,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,379.44,367.8034406,F,18.19185027,349.6115903,31,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,194,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,367.2,358.7784429,F,17.99454787,340.783895,31,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,195,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,373.32,362.7901612,F,12.78591677,350.0042444,83,A,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,196,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,368.22,326.3411838,M,23.96263614,302.3785477,30,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,197,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,359.04,305.525337,F,17.69822109,287.8271159,31,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,198,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,365.16,338.7048332,F,19.46964544,319.2351878,31,A,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,199,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,346.8,289.4102709,F,14.50702543,274.9032454,31,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,200,2022,Brador Bay,4SW,41,2.75,51.466667,-57.28,50,27.432,126.552,333.54,256.1092314,F,9.797905191,246.3113262,31,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,201,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,376.38,419.8563053,F,68.53245901,351.3238463,40,A,P,11,+,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,202,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,379.44,377.8255195,F,26.32637413,351.4991454,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,203,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,371.28,414.8576737,F,33.58082955,381.2768442,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,204,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,380.46,386.8403964,F,20.54485812,366.2955383,31,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,205,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,364.14,383.8739741,M,36.11936523,347.7546089,30,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,206,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,361.08,345.2211634,M,9.555864618,335.6652987,82,A,P,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,207,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,346.8,330.6681515,F,18.09322373,312.5749278,32,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,208,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,372.3,366.8009054,F,25.56282134,341.2380841,32,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,209,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,367.2,329.6632667,F,25.18026303,304.4830037,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,210,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,364.14,371.8129829,F,40.60153922,331.2114437,32,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,211,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,384.54,443.1026455,M,73.32170636,369.7809392,40,A,P,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,212,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,380.46,398.8530774,F,22.29335236,376.559725,31,A,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,213,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,381.48,428.3204923,M,69.20323907,359.1172532,40,A,P,8,,2014,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,214,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,375.36,398.7068005,M,75.54561909,323.1611814,40,A,P,11,+,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,215,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,374.34,386.8403964,F,17.20332592,369.6370705,31,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,216,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,386.58,379.8292298,F,17.00500379,362.8242261,83,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,217,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,355.98,329.3244948,M,29.99877521,299.3257196,30,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,218,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,364.14,335.6915737,F,14.20472486,321.4868489,31,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,219,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,348.84,304.4364799,M,28.63483406,275.8016459,30,A,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,220,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,348.84,297.4564361,M,23.16290158,274.2935346,30,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,221,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,368.22,362.7901612,F,43.79639856,318.9937626,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,222,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,389.64,393.8487732,F,18.68425401,375.1645192,31,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,223,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,375.36,370.8106867,F,16.20956175,354.601125,31,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,224,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,354.96,390.8455214,F,31.05518345,359.790338,32,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,225,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,353.94,335.6915737,F,13.19269943,322.4988743,31,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,226,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,364.14,348.1991642,M,46.38035848,301.8188057,40,A,P,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,227,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,355.98,360.1031371,M,42.44088093,317.6622561,40,A,P,11,+,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,228,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,374.34,343.7256269,F,12.37794361,331.3476833,83,A,P,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,229,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,359.04,346.7373287,F,24.60542174,322.131907,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,230,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,353.94,342.2423449,M,42.44088093,299.8014639,40,A,P,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,231,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,378.42,363.7929381,F,23.35565094,340.4372872,31,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,232,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,377.4,426.852198,F,23.25926432,403.5929337,31,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,233,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,390.66,408.8575678,F,18.09322373,390.764344,83,A,A,12,,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,234,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,367.2,390.8455214,F,23.93321109,366.9123103,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,235,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,373.32,373.8173973,F,32.64750759,341.1698897,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,236,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,368.22,389.844325,F,28.69972164,361.1446034,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,237,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,367.2,375.8215758,F,26.89770557,348.9238702,32,A,A,12,+,2010,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,238,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,363.12,345.2211634,M,47.39206703,297.8290963,40,A,P,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,239,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,376.38,401.854997,F,29.6439567,372.2110403,32,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,240,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,350.88,312.4074481,M,12.69576929,299.7116788,82,A,A,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,241,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,379.44,387.8417627,F,25.46723128,362.3745314,32,A,A,10,,2012,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,242,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,372.3,342.7215978,F,10.83660144,331.8849963,83,A,P,11,,2011,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,243,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,367.2,360.7844245,F,15.61063113,345.1737934,31,A,A,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71751,244,2022,Brador Bay,4SW,41,3,51.466667,-57.28,44,27.432,16.783,372.3,365.7983101,F,11.04322032,354.7550898,83,A,P,9,,2013,Barry Hart,NA,2022-06-09 08:00:00,2022-06-10 08:00:00,24
71769,1,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,300.9,189.0041694,M,2.104261296,186.8999081,82,A,P,6,,2016,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,2,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,288.66,165.6800128,M,1.740676884,163.9393359,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,3,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,291.72,159.6513998,F,2.457372251,157.1940275,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,4,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,293.76,164.6636448,M,1.740676884,162.9229679,20,J,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,5,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,286.62,159.578783,M,1.253,158.325783,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,6,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,279.48,148.4109642,F,2.219340116,146.191624,83,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,7,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,292.74,158.6302789,F,2.457372251,156.1729067,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,8,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,283.56,157.5434028,M,1.862053827,155.681349,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,9,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,277.44,162.6303084,M,1.007557844,161.6227506,20,J,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,10,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,270.3,143.2716246,M,1.619100199,141.6525244,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,11,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,306,207.1934703,M,1.619100199,205.5743701,70,A,P,6,,2016,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,12,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,290.7,154.4887592,M,1.497308012,152.9914512,70,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,13,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,281.52,154.4887592,M,1.619100199,152.869659,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,14,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,287.64,156.5876032,F,1.735820296,154.8517829,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,15,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,285.6,157.5434028,M,1.740676884,155.8027259,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,16,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,280.5,148.4109642,F,2.099454928,146.3115092,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,17,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,285.6,155.5660462,F,2.219340116,153.3467061,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,18,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,293.76,178.875198,M,1.983244662,176.8919533,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,19,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,263.16,134.0732173,M,5.44677828,128.6264391,30,A,A,6,,2016,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,20,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,269.28,133.0499558,M,1.253,131.7969558,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,21,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,290.7,173.8039217,M,1.253,172.5509217,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,22,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,293.76,171.7740996,M,1.497308012,170.2767916,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,23,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,295.8,171.7740996,M,1.983244662,169.790855,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,24,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,295.8,182.9289208,M,1.862053827,181.066867,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,25,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,292.74,170.7589028,M,1.619100199,169.1398026,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,26,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,286.62,158.5611968,M,1.375281891,157.185915,20,J,A,6,,2016,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,27,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,285.6,159.578783,M,1.375281891,158.2035011,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,28,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,287.64,161.6932121,F,2.219340116,159.473872,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,29,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,287.64,159.6513998,F,2.927354708,156.724045,83,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,30,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,275.4,159.578783,M,1.497308012,158.081475,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,31,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,296.82,169.8548732,F,2.575586425,167.2792868,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,32,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,290.7,163.6470771,M,2.827217151,160.8198599,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,33,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,290.7,164.6636448,M,1.862053827,162.801591,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,34,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,286.62,159.6513998,F,2.099454928,157.5519448,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,35,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,288.66,159.6513998,F,1.735820296,157.9155795,81,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,36,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,292.74,177.8613129,M,1.862053827,175.999259,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,37,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,277.44,140.2076381,M,1.619100199,138.5885379,70,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,38,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,282.54,140.2076381,M,1.253,138.9546381,20,J,A,6,,2016,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,39,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,274.38,152.4512642,M,1.497308012,150.9539562,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,40,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,270.3,149.3933923,M,1.619100199,147.7742921,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,41,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,302.94,206.4814505,F,2.338634036,204.1428165,70,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,42,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,286.62,171.8939268,F,2.338634036,169.5552928,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,43,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,286.62,162.6303084,M,2.466365159,160.1639433,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,44,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,281.52,159.6513998,F,2.219340116,157.4320596,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,45,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,286.62,166.6961824,M,1.497308012,165.1988744,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,46,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,282.54,151.4783349,F,2.099454928,149.3788799,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,47,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,282.54,163.6470771,M,1.619100199,162.0279769,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,48,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,287.64,178.007927,F,3.159698903,174.8482281,83,A,A,6,,2016,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,49,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,282.54,149.4335744,F,2.338634036,147.0949403,83,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,50,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,271.32,150.4129022,M,1.740676884,148.6722254,82,A,P,5,,2017,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
71769,51,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,50,32.918,9.752,271.32,141.2482951,F,1.613105132,139.63519,82,A,P,NA,,NA,Adrien Lavallée,NA,2022-06-03 13:30:00,2022-06-04 05:00:00,15.5
